Submission Date,Open,High,Low,Close,Volume,Amplitude,Daily Change,Daily Change %,Ticker,Total Cases,Daily New Cases,Total Deaths,Daily New Deaths
2020-05-04,87.44487304320963,89.1050314446689,87.03971933211831,89.01609802246094,10729000,2.065312112550586,1.571224979251312,1.8,XLK,1215689,21140,72399,1341
2020-05-05,90.03394382213426,91.38776611930943,89.87582988700984,90.24146270751953,8687300,1.5119362322995897,0.2075188853852694,0.23,XLK,1239190,23501,74842,2443
2020-05-06,91.11105984691572,91.8225574226278,90.53791572362483,90.94306945800781,8470500,1.284641699002961,-0.16799038890790996,-0.18,XLK,1263610,24420,77136,2294
2020-05-07,92.1783008847285,92.83050947121106,92.03995497958729,92.30677032470703,10544400,0.7905544916237659,0.12846943997853089,0.14,XLK,1295293,31683,79237,2101
2020-05-08,93.18625683966884,93.7890529341438,92.64274969242544,93.66058349609375,7610800,1.146303241718357,0.4743266564249069,0.51,XLK,1324233,28940,80876,1639
2020-05-11,93.01826101532804,94.83653334393958,92.83051016511092,94.28314971923828,10384400,2.0060231788286558,1.2648887039102448,1.36,XLK,1390738,19340,84623,1154
2020-05-12,94.66854569361901,94.93535350914118,92.26724519677295,92.33641815185547,13521000,2.6681083123682328,-2.3321275417635405,-2.46,XLK,1415367,24629,86165,1542
2020-05-13,92.3858281636794,93.09732576313861,89.54972931047966,90.74543762207031,16971100,3.5475964526589507,-1.6403905416090936,-1.78,XLK,1438947,23580,87813,1648
2020-05-14,90.11298350168151,91.96089264338396,89.1247942145984,91.90160369873047,15237600,2.8360984287855615,1.7886201970489566,1.98,XLK,1468752,29805,89593,1780
2020-05-15,90.44897609816341,92.38582645005033,90.1920447388384,92.3660659790039,14016400,2.193781711211926,1.9170898808404928,2.12,XLK,1496452,27700,91104,1511
2020-05-18,94.18432333611648,95.16263620843999,93.8582265846283,94.62901306152344,10016700,1.3044096238116936,0.4446897254069597,0.47,XLK,1566889,25156,94303,1041
2020-05-19,94.66854296348188,95.74566573860211,94.24362124043297,94.28314971923828,10046400,1.5020444981691412,-0.3853932442436019,-0.41,XLK,1588286,21397,95511,1208
2020-05-20,95.58756245722253,96.52633935655943,95.53814997229462,96.34846496582031,9096000,0.988189384264814,0.7609025085977805,0.8,XLK,1613695,25409,96817,1306
2020-05-21,96.24964493246031,96.53622075086192,94.95511174736532,95.00452423095703,10290800,1.581109003496593,-1.2451207015032821,-1.29,XLK,1640915,27220,97895,1078
2020-05-22,94.86617690628323,95.46897300851815,94.48078366574435,95.35038757324219,9244800,0.9881893427737936,0.4842106669589583,0.51,XLK,1667275,26360,99699,1804
2020-05-26,97.25759484658678,97.32676780010495,95.17251469717083,95.25157165527344,13000700,2.1542531029341205,-2.0060231913133464,-2.06,XLK,1743814,15949,103097,903
2020-05-27,95.24169090593905,95.8346105726875,93.21590717550437,95.79508209228516,19428400,2.6187033971831255,0.5533911863461043,0.58,XLK,1765740,21926,104412,1315
2020-05-28,95.43933230738735,97.35641458143904,95.37015935223013,95.6073226928711,10573700,1.9862552292089077,0.16799038548374767,0.18,XLK,1791652,25912,105573,1161
2020-05-29,95.89389558869999,97.04019131618348,95.09346462643623,96.81291198730469,17777500,1.9467266897472513,0.9190163986046969,0.96,XLK,1816498,24846,106578,1005
2020-06-01,96.35835004799462,96.99079065785216,95.93342830643846,96.78327178955078,13359700,1.0573623514137012,0.4249217415561617,0.44,XLK,1877897,16987,108899,730
